leading_item_id,following_item_id,value
FITUEHWN,RAWUKQMJ,3069511
FITUEHWN,RCBZUSIM,46753
FITUEHWN,SAAYMURU,78391
FITUEHWN,SDWAYPIK,4985845
FITUEHWN,SNHYOVBM,11784
FITUEHWN,STZDBITS,27970389
FITUEHWN,WBLJNPZQ,71499
FQCLOEXA,AHMDUILJ,2486
FQCLOEXA,AXULOHBQ,43568
FQCLOEXA,BLANHGYY,131
FQCLOEXA,BSRMSVTC,764207
FQCLOEXA,DEWLVASR,683344
FQCLOEXA,DNMPSKTB,4441900
FQCLOEXA,EVBVXETX,8609216
FQCLOEXA,FDXPMYGF,829
FQCLOEXA,FITUEHWN,97525
FQCLOEXA,FRHNWLNI,666241
FQCLOEXA,HXYSSRXE,5434298
FQCLOEXA,IGDVVKUD,185
FQCLOEXA,KEUWZRKO,209615
FQCLOEXA,KJNSOAHR,39007144
FQCLOEXA,LUENUFGA,3226137
FQCLOEXA,NZKBIBNU,221942
FQCLOEXA,PYZMVUWD,6
FQCLOEXA,QJQJSWFU,106157
FQCLOEXA,SAHWCZNH,2074087
FQCLOEXA,SNHYOVBM,11335
FQCLOEXA,UIFPPCLR,171742
FQCLOEXA,UXSPKBJR,253041
FQCLOEXA,WPQXWHYO,20238501
FQCLOEXA,WQMVCOEM,23689
FQCLOEXA,XIFHSOWQ,25661
FQCLOEXA,XIPPENFQ,56021
FQCLOEXA,ZCELVYQU,26152680
FQCLOEXA,ZKENOUDA,218325
FQCLOEXA,ZXERAXWP,186248
FRHNWLNI,ATLDMDBO,37235025
FRHNWLNI,AXULOHBQ,38505
FRHNWLNI,BJALXPFS,306983
FRHNWLNI,BLANHGYY,128
FRHNWLNI,BSRMSVTC,675176
FRHNWLNI,DNMPSKTB,4481684
FRHNWLNI,DUCMGGNW,648187
FRHNWLNI,EVBVXETX,6243547
FRHNWLNI,FDXPMYGF,745
FRHNWLNI,GYHKIVQT,26057460
FRHNWLNI,HXYSSRXE,5421494
FRHNWLNI,IGDVVKUD,173
FRHNWLNI,JPBRUTWP,4209631
FRHNWLNI,LPHPPJUG,1642717
FRHNWLNI,LSOIUSXD,41331
FRHNWLNI,LUENUFGA,3384727
FRHNWLNI,PYZMVUWD,0
FRHNWLNI,QRKRBYJL,2982760
FRHNWLNI,QVLMOEYE,885592
FRHNWLNI,RAWUKQMJ,3088686
FRHNWLNI,RCBZUSIM,41966
FRHNWLNI,SAHWCZNH,1777395
FRHNWLNI,SDWAYPIK,5006011
FRHNWLNI,SUOYXCHP,0
FRHNWLNI,UGEQLMXM,152517
FRHNWLNI,VBYCLTYZ,577975
FRHNWLNI,VMAQSTJE,15559
FRHNWLNI,WPQXWHYO,19097437
FRHNWLNI,ZGJXVMNI,2479919
FRHNWLNI,ZKENOUDA,624892
FTSVTTSR,AANGBULD,333982
FTSVTTSR,BEZYMBBT,2648134
FTSVTTSR,BLANHGYY,74
FTSVTTSR,DEWLVASR,678926
FTSVTTSR,ELQGMQWE,737243
FTSVTTSR,FWUCPMMW,23976
FTSVTTSR,GKQIJYDH,5878545
FTSVTTSR,KAGJCHMR,130963
FTSVTTSR,LLHREMKS,49536
FTSVTTSR,LSOIUSXD,33068
FTSVTTSR,MBSBZBXA,5551000
FTSVTTSR,MIRCVAMV,78518
FTSVTTSR,RCBZUSIM,40616
FTSVTTSR,SAAYMURU,161870
FTSVTTSR,SNHYOVBM,10449
FTSVTTSR,STZDBITS,27976157
FTSVTTSR,TGOELCAG,435546
FTSVTTSR,UGEQLMXM,207356
FTSVTTSR,VBYCLTYZ,722786
FTSVTTSR,XIIEJNEE,1949
FTSVTTSR,YSYHGLQK,2266
FTSVTTSR,ZCELVYQU,27860339
FTSVTTSR,ZXERAXWP,191031
FWUCPMMW,AXULOHBQ,28928
FWUCPMMW,BLANHGYY,73
FWUCPMMW,BSRMSVTC,515066
FWUCPMMW,ELQGMQWE,768180
FWUCPMMW,FDXPMYGF,756
FWUCPMMW,FITUEHWN,718399
FWUCPMMW,FTSVTTSR,219716
FWUCPMMW,HCDTGMST,562641
FWUCPMMW,JSLXRQOK,3912543270
FWUCPMMW,LLHREMKS,45280
FWUCPMMW,LSOIUSXD,261809
FWUCPMMW,NAQIHUKZ,383
FWUCPMMW,OGAFEHLU,1053
FWUCPMMW,PYZMVUWD,5
FWUCPMMW,QKXNTIIB,1260336
FWUCPMMW,STZDBITS,27306113
FWUCPMMW,UGEQLMXM,223246
FWUCPMMW,VBYCLTYZ,1035978
FWUCPMMW,VMAQSTJE,6371
FWUCPMMW,VUAFAIYJ,241489
FWUCPMMW,VWMBASNE,132750
FWUCPMMW,WBLJNPZQ,70713
FWUCPMMW,WHPUAOID,45374
FWUCPMMW,XIFHSOWQ,50518
FWUCPMMW,XIIEJNEE,1787
FWUCPMMW,YSYHGLQK,2261
FWUCPMMW,ZCELVYQU,26164171
GKQIJYDH,APQGTRMF,202363
GKQIJYDH,BSRMSVTC,548366
GKQIJYDH,DJBLNPNC,0
GKQIJYDH,FWUCPMMW,11534
GKQIJYDH,JPBRUTWP,4216855
GKQIJYDH,JSLXRQOK,2372934614
GKQIJYDH,KEUWZRKO,218769
GKQIJYDH,OGAFEHLU,5018
GKQIJYDH,QJQJSWFU,129783
GKQIJYDH,TGOELCAG,401352
GKQIJYDH,UQYUIVVR,2090044
GKQIJYDH,VMAQSTJE,28007
GKQIJYDH,WHPUAOID,24870
GKQIJYDH,XMKRPGLB,613106
GKQIJYDH,YSYHGLQK,1012
GKQIJYDH,ZXERAXWP,201399
GYHKIVQT,AANGBULD,457868
GYHKIVQT,APQGTRMF,169268
GYHKIVQT,ATLDMDBO,33664722
GYHKIVQT,AXULOHBQ,37204
GYHKIVQT,BEZYMBBT,2305938
GYHKIVQT,BSRMSVTC,225450
GYHKIVQT,DEWLVASR,475725
GYHKIVQT,DNMPSKTB,4546650
GYHKIVQT,ELQGMQWE,1027134
GYHKIVQT,EVBVXETX,6208036
GYHKIVQT,FDXPMYGF,727
GYHKIVQT,FQCLOEXA,1894364
GYHKIVQT,HXYSSRXE,5537512
GYHKIVQT,JBVHSUWY,207127
GYHKIVQT,JPBRUTWP,4257518
GYHKIVQT,KEUWZRKO,177136
GYHKIVQT,KJNSOAHR,30144946
GYHKIVQT,LPHPPJUG,1666093
GYHKIVQT,LUENUFGA,3327350
GYHKIVQT,NZKBIBNU,281520
GYHKIVQT,OGAFEHLU,22520
GYHKIVQT,OKMBFVKS,887385
GYHKIVQT,PYZMVUWD,0
GYHKIVQT,QRKRBYJL,2685826
GYHKIVQT,QVLMOEYE,955615
GYHKIVQT,RCBZUSIM,43966
GYHKIVQT,RJGPVEXX,354129
GYHKIVQT,SAHWCZNH,1683772
GYHKIVQT,SDWAYPIK,4967075
GYHKIVQT,UIFPPCLR,174777
GYHKIVQT,VMAQSTJE,23047
GYHKIVQT,VUAFAIYJ,240243
GYHKIVQT,VWMBASNE,114341
GYHKIVQT,WBLJNPZQ,79634
GYHKIVQT,WPQXWHYO,9801410
GYHKIVQT,XIFHSOWQ,57668
GYHKIVQT,XIIEJNEE,2471
GYHKIVQT,XUOIQPFL,1914740
GYHKIVQT,ZGJXVMNI,2863884
GYHKIVQT,ZKENOUDA,599702
GYHKIVQT,ZXERAXWP,235046
HCDTGMST,AHMDUILJ,96142
HCDTGMST,ATLDMDBO,36990194
HCDTGMST,BEZYMBBT,3599885
HCDTGMST,BTMOEMEP,5099450
HCDTGMST,DJBLNPNC,2
HCDTGMST,DNMPSKTB,4516006
HCDTGMST,FRHNWLNI,704240
HCDTGMST,HXYSSRXE,5312841
HCDTGMST,JERHKLYW,15626
HCDTGMST,KEUWZRKO,110330
HCDTGMST,LPHPPJUG,1726459
HCDTGMST,LUENUFGA,3360211
HCDTGMST,MBSBZBXA,5306641
HCDTGMST,MIRCVAMV,64937
HCDTGMST,RAWUKQMJ,2502089
HCDTGMST,RCBZUSIM,4630
HCDTGMST,STZDBITS,27514151
HCDTGMST,UXSPKBJR,223397
HCDTGMST,XIFHSOWQ,69215
HCDTGMST,XIPPENFQ,185372
HCDTGMST,ZGJXVMNI,2635012
HXYSSRXE,AANGBULD,440407
HXYSSRXE,ATLDMDBO,35364987
HXYSSRXE,AXULOHBQ,36925
HXYSSRXE,BEZYMBBT,2296397
HXYSSRXE,BLANHGYY,112
HXYSSRXE,BSRMSVTC,213848
HXYSSRXE,DEWLVASR,656818
HXYSSRXE,DNMPSKTB,4596300
HXYSSRXE,EVBVXETX,6095069
HXYSSRXE,FDXPMYGF,800
HXYSSRXE,FQCLOEXA,1888986
HXYSSRXE,GYHKIVQT,30726785
HXYSSRXE,JBVHSUWY,208894
HXYSSRXE,JPBRUTWP,4191335
HXYSSRXE,KEUWZRKO,171348
HXYSSRXE,LPHPPJUG,1418034
HXYSSRXE,LUENUFGA,3523515
HXYSSRXE,MIRCVAMV,61940
HXYSSRXE,NZKBIBNU,253072
HXYSSRXE,OGAFEHLU,1487
HXYSSRXE,OKMBFVKS,945582
HXYSSRXE,PYZMVUWD,0
HXYSSRXE,QVLMOEYE,878360
HXYSSRXE,RAWUKQMJ,3057428
HXYSSRXE,RJGPVEXX,334918
HXYSSRXE,SAHWCZNH,1731464
HXYSSRXE,SDWAYPIK,5064665
HXYSSRXE,SUOYXCHP,1
HXYSSRXE,UGEQLMXM,129325
HXYSSRXE,UIFPPCLR,138302
HXYSSRXE,VMAQSTJE,25022
HXYSSRXE,VWMBASNE,129457
HXYSSRXE,WBLJNPZQ,83871
HXYSSRXE,WPQXWHYO,9136003
HXYSSRXE,XIFHSOWQ,63762
HXYSSRXE,ZGJXVMNI,2829791
HXYSSRXE,ZKENOUDA,611366
IGDVVKUD,ATLDMDBO,37320703
IGDVVKUD,AXULOHBQ,29911
IGDVVKUD,BLANHGYY,440
IGDVVKUD,BSRMSVTC,515116
IGDVVKUD,BTMOEMEP,5724040
IGDVVKUD,DJBLNPNC,4658
IGDVVKUD,DNMPSKTB,4503786
IGDVVKUD,EVBVXETX,6294373
IGDVVKUD,FDXPMYGF,826
IGDVVKUD,FITUEHWN,623306
IGDVVKUD,FQCLOEXA,1701752
IGDVVKUD,FWUCPMMW,40093
IGDVVKUD,GYHKIVQT,26198850
IGDVVKUD,HCDTGMST,586692
IGDVVKUD,HXYSSRXE,5554018
IGDVVKUD,JBVHSUWY,210447
IGDVVKUD,JPBRUTWP,4480102
IGDVVKUD,KEUWZRKO,107959
IGDVVKUD,LRVGFDFM,144996822
IGDVVKUD,QRKRBYJL,3041885
IGDVVKUD,QVLMOEYE,987801
IGDVVKUD,RAWUKQMJ,2446608
IGDVVKUD,RJGPVEXX,378136
IGDVVKUD,ROACSLMG,2503898
IGDVVKUD,SDWAYPIK,4949140
IGDVVKUD,SNHYOVBM,12689
IGDVVKUD,SUOYXCHP,0
IGDVVKUD,TGOELCAG,339471
IGDVVKUD,UGEQLMXM,217772
IGDVVKUD,UQYUIVVR,2935178
IGDVVKUD,UXSPKBJR,219498
IGDVVKUD,VBYCLTYZ,529016
IGDVVKUD,VMAQSTJE,10703
IGDVVKUD,WBLJNPZQ,71884
IGDVVKUD,WHPUAOID,24728
IGDVVKUD,WQMVCOEM,148949
JBVHSUWY,AANGBULD,635166
JBVHSUWY,APQGTRMF,188841
JBVHSUWY,BEZYMBBT,3621414
JBVHSUWY,BTMOEMEP,8709668
JBVHSUWY,DBWLZWNK,1006880
JBVHSUWY,DUCMGGNW,632073
JBVHSUWY,ELQGMQWE,1124403
JBVHSUWY,FTSVTTSR,207975
JBVHSUWY,KEUWZRKO,118344
JBVHSUWY,KJNSOAHR,30414360
JBVHSUWY,LLHREMKS,51664
JBVHSUWY,LTOYKIML,467045
JBVHSUWY,NAQIHUKZ,174
JBVHSUWY,QJQJSWFU,128859
JBVHSUWY,SAAYMURU,117230
JBVHSUWY,STZDBITS,27298525
JBVHSUWY,SUOYXCHP,0
JBVHSUWY,UXSPKBJR,225792
JBVHSUWY,VMAQSTJE,20638
JBVHSUWY,XMKRPGLB,642870
JBVHSUWY,ZKENOUDA,521342
JERHKLYW,BEZYMBBT,3570712
JERHKLYW,BUZIIBYG,17570996
JERHKLYW,DBWLZWNK,256992
JERHKLYW,DEWLVASR,482646
JERHKLYW,JPBRUTWP,4293427
JERHKLYW,LPHPPJUG,1705637
JERHKLYW,LTOYKIML,355576
JERHKLYW,NZKBIBNU,232695
JERHKLYW,OKMBFVKS,888057
JERHKLYW,QKXNTIIB,1400898
JERHKLYW,QVLMOEYE,861853
JERHKLYW,SAAYMURU,15033
JERHKLYW,TGOELCAG,214073
JERHKLYW,UIFPPCLR,173730
JERHKLYW,VUAFAIYJ,261124
JERHKLYW,WPQXWHYO,21886400
JERHKLYW,XIPPENFQ,175126
JERHKLYW,ZGJXVMNI,2685637
JERHKLYW,ZKENOUDA,210808
JPBRUTWP,AANGBULD,453763
JPBRUTWP,APQGTRMF,182808
JPBRUTWP,ATLDMDBO,36009791
JPBRUTWP,AXULOHBQ,37864
JPBRUTWP,BEZYMBBT,2644478
JPBRUTWP,BSRMSVTC,261317
JPBRUTWP,BTMOEMEP,6254029
JPBRUTWP,CCLHWFWF,20437487
JPBRUTWP,DEWLVASR,630500
JPBRUTWP,DNMPSKTB,4467148
JPBRUTWP,ELQGMQWE,754931
JPBRUTWP,EVBVXETX,6194638
JPBRUTWP,FDXPMYGF,833
JPBRUTWP,FQCLOEXA,1818938
JPBRUTWP,GYHKIVQT,30594986
JPBRUTWP,HXYSSRXE,5405424
JPBRUTWP,JBVHSUWY,213102
JPBRUTWP,KJNSOAHR,30816130
JPBRUTWP,LPHPPJUG,1939194
JPBRUTWP,LUENUFGA,3335428
JPBRUTWP,NZKBIBNU,302232
JPBRUTWP,OGAFEHLU,3389
JPBRUTWP,OKMBFVKS,260607
JPBRUTWP,OXKURKXR,164445
JPBRUTWP,PYZMVUWD,0
JPBRUTWP,QRKRBYJL,2666017
JPBRUTWP,QVLMOEYE,935361
JPBRUTWP,RAWUKQMJ,3123205
JPBRUTWP,RCBZUSIM,39081
JPBRUTWP,RJGPVEXX,356984
JPBRUTWP,ROACSLMG,2497428
JPBRUTWP,SAHWCZNH,1696581
JPBRUTWP,SDWAYPIK,4981757
JPBRUTWP,UGEQLMXM,208296
JPBRUTWP,VBYCLTYZ,525508
JPBRUTWP,VMAQSTJE,11892
JPBRUTWP,VUAFAIYJ,240344
JPBRUTWP,VWMBASNE,129506
JPBRUTWP,WBLJNPZQ,80079
JPBRUTWP,WPQXWHYO,8079326
JPBRUTWP,XIFHSOWQ,62088
JPBRUTWP,XUOIQPFL,1863001
JPBRUTWP,ZGJXVMNI,2926003
JPBRUTWP,ZKENOUDA,592986
JSLXRQOK,AANGBULD,417389
JSLXRQOK,AXULOHBQ,30490
JSLXRQOK,BLANHGYY,380
JSLXRQOK,BUZIIBYG,18009805
JSLXRQOK,DJBLNPNC,7
JSLXRQOK,ELQGMQWE,735656
JSLXRQOK,FTSVTTSR,216896
JSLXRQOK,FWUCPMMW,15108
JSLXRQOK,GKQIJYDH,6215707
JSLXRQOK,GYHKIVQT,25654724
JSLXRQOK,JBVHSUWY,217424
JSLXRQOK,JPBRUTWP,4513491
JSLXRQOK,KAGJCHMR,1212
JSLXRQOK,KJNSOAHR,38435776
JSLXRQOK,LLHREMKS,42521
JSLXRQOK,LSOIUSXD,40770
JSLXRQOK,LUENUFGA,3187868
JSLXRQOK,NAQIHUKZ,0
JSLXRQOK,RJGPVEXX,381522
JSLXRQOK,SAAYMURU,92894
JSLXRQOK,STZDBITS,30247407
JSLXRQOK,TGOELCAG,231441
JSLXRQOK,UGEQLMXM,141170
JSLXRQOK,VBYCLTYZ,863193
JSLXRQOK,VWMBASNE,122274
JSLXRQOK,WPQXWHYO,14790348
JSLXRQOK,WQMVCOEM,13768
JSLXRQOK,XIFHSOWQ,52449
JSLXRQOK,XIIEJNEE,1611
JSLXRQOK,YSYHGLQK,2182
JSLXRQOK,ZCELVYQU,26183705
JSLXRQOK,ZXERAXWP,201691
KAGJCHMR,AANGBULD,472491
KAGJCHMR,AHMDUILJ,90994
KAGJCHMR,BEZYMBBT,3460379
KAGJCHMR,BUZIIBYG,14544189
KAGJCHMR,DDEXPPXU,18202
KAGJCHMR,DEWLVASR,862351
KAGJCHMR,DJBLNPNC,0
KAGJCHMR,DUCMGGNW,720392
KAGJCHMR,FQCLOEXA,1680959
KAGJCHMR,FTSVTTSR,231436
KAGJCHMR,FWUCPMMW,17819
KAGJCHMR,GKQIJYDH,6280084
KAGJCHMR,JERHKLYW,12455
KAGJCHMR,JSLXRQOK,2620495851
KAGJCHMR,LLHREMKS,50144
KAGJCHMR,LPHPPJUG,1675051
KAGJCHMR,LTOYKIML,520770
KAGJCHMR,NAQIHUKZ,920
KAGJCHMR,NZKBIBNU,262091
KAGJCHMR,QRKRBYJL,2954758
KAGJCHMR,RJGPVEXX,259609
KAGJCHMR,VBYCLTYZ,930918
KAGJCHMR,WPQXWHYO,15214582
KAGJCHMR,XIIEJNEE,1711
KAGJCHMR,YSYHGLQK,2357
KAGJCHMR,ZCELVYQU,25456524
KAGJCHMR,ZKENOUDA,213012
KAGJCHMR,ZXERAXWP,193548
KEUWZRKO,APQGTRMF,204557
KEUWZRKO,DBWLZWNK,985266
KEUWZRKO,EVBVXETX,6260059
KEUWZRKO,FRHNWLNI,706469
KEUWZRKO,KAGJCHMR,1046
KEUWZRKO,LUENUFGA,3305186
KEUWZRKO,MIRCVAMV,59628
KEUWZRKO,NZKBIBNU,274403
KEUWZRKO,OKMBFVKS,996364
KEUWZRKO,RJGPVEXX,323746
KEUWZRKO,ROACSLMG,2346996
KEUWZRKO,SAHWCZNH,1915427
KEUWZRKO,UIFPPCLR,199880
KEUWZRKO,UQYUIVVR,4718144
KEUWZRKO,UXSPKBJR,225592
KEUWZRKO,VWMBASNE,130320
KEUWZRKO,WPQXWHYO,11598771
KEUWZRKO,XIFHSOWQ,71551
KEUWZRKO,XIPPENFQ,182063
KEUWZRKO,ZGJXVMNI,2647333
KJNSOAHR,ATLDMDBO,34233535
KJNSOAHR,AXULOHBQ,39448
KJNSOAHR,BJALXPFS,188991
KJNSOAHR,BLANHGYY,63
KJNSOAHR,BSRMSVTC,265122
KJNSOAHR,BTMOEMEP,5682115
KJNSOAHR,DNMPSKTB,4452705
KJNSOAHR,EVBVXETX,8116614
KJNSOAHR,FCYBOAXC,123573546
KJNSOAHR,FDXPMYGF,873
KJNSOAHR,FWUCPMMW,15002
KJNSOAHR,GKQIJYDH,7982457
KJNSOAHR,GYHKIVQT,26845423
KJNSOAHR,HXYSSRXE,5424083
KJNSOAHR,IGDVVKUD,181
KJNSOAHR,JPBRUTWP,4239988
KJNSOAHR,LPHPPJUG,1579643
KJNSOAHR,LRVGFDFM,56007436
KJNSOAHR,OXKURKXR,163063
KJNSOAHR,QJQJSWFU,108385
KJNSOAHR,QRKRBYJL,2743898
KJNSOAHR,QVLMOEYE,888867
KJNSOAHR,RCBZUSIM,45504
KJNSOAHR,UGEQLMXM,206950
KJNSOAHR,VBYCLTYZ,1031421
KJNSOAHR,VMAQSTJE,16554
KJNSOAHR,XMKRPGLB,649779
KJNSOAHR,XUOIQPFL,1917521
KJNSOAHR,ZCELVYQU,26838595
LLHREMKS,AANGBULD,448998
LLHREMKS,BLANHGYY,133
LLHREMKS,BSRMSVTC,535265
LLHREMKS,CCLHWFWF,27672683
LLHREMKS,ELQGMQWE,801156
LLHREMKS,FQCLOEXA,1772167
LLHREMKS,FWUCPMMW,26005
LLHREMKS,GKQIJYDH,6569283
LLHREMKS,HXYSSRXE,5415095
LLHREMKS,KAGJCHMR,1404
LLHREMKS,KEUWZRKO,110951
LLHREMKS,KJNSOAHR,31589042
LLHREMKS,LSOIUSXD,39032
LLHREMKS,MBSBZBXA,5368342
LLHREMKS,MIRCVAMV,117223
LLHREMKS,QKXNTIIB,1323585
LLHREMKS,ROACSLMG,2409207
LLHREMKS,STZDBITS,27698372
LLHREMKS,UGEQLMXM,141279
LLHREMKS,UIFPPCLR,177486
LLHREMKS,VBYCLTYZ,1076448
LLHREMKS,WBLJNPZQ,57247
LLHREMKS,WHPUAOID,27793
LLHREMKS,XIIEJNEE,1909
LLHREMKS,YSYHGLQK,2813
LLHREMKS,ZCELVYQU,26893991
LLHREMKS,ZXERAXWP,186216
LPHPPJUG,AHMDUILJ,100534
LPHPPJUG,AXULOHBQ,41028
LPHPPJUG,DDEXPPXU,8740
LPHPPJUG,DEWLVASR,621384
LPHPPJUG,DJBLNPNC,0
LPHPPJUG,EVBVXETX,7947585
LPHPPJUG,FITUEHWN,115077
LPHPPJUG,FQCLOEXA,1633632
LPHPPJUG,FTSVTTSR,258601
LPHPPJUG,HXYSSRXE,4823351
LPHPPJUG,KEUWZRKO,137876
LPHPPJUG,KJNSOAHR,31904345
LPHPPJUG,LLHREMKS,51481
LPHPPJUG,LUENUFGA,2853825
LPHPPJUG,NZKBIBNU,227077
LPHPPJUG,OGAFEHLU,13804
LPHPPJUG,QJQJSWFU,103551
LPHPPJUG,RJGPVEXX,366450
LPHPPJUG,SAHWCZNH,1611815
LPHPPJUG,UIFPPCLR,169327
LPHPPJUG,VMAQSTJE,21742
LPHPPJUG,WPQXWHYO,18825168
LPHPPJUG,XIFHSOWQ,25858
LPHPPJUG,XIIEJNEE,1722
LPHPPJUG,XIPPENFQ,62640
LPHPPJUG,ZCELVYQU,225909
LPHPPJUG,ZKENOUDA,217383
LRVGFDFM,APQGTRMF,189228
LRVGFDFM,ATLDMDBO,40378229
LRVGFDFM,AXULOHBQ,35957
LRVGFDFM,BEZYMBBT,3544659
LRVGFDFM,BSRMSVTC,272500
LRVGFDFM,BTMOEMEP,6751936
LRVGFDFM,CCLHWFWF,22136114
LRVGFDFM,DBWLZWNK,1027652
LRVGFDFM,DJBLNPNC,0
LRVGFDFM,DNMPSKTB,4429871
LRVGFDFM,DUCMGGNW,648962
LRVGFDFM,ELQGMQWE,746527
LRVGFDFM,FCYBOAXC,115316134
LRVGFDFM,FDXPMYGF,893
LRVGFDFM,FQCLOEXA,1674099
LRVGFDFM,GYHKIVQT,32013647
LRVGFDFM,HXYSSRXE,5460204
LRVGFDFM,IGDVVKUD,202
LRVGFDFM,JPBRUTWP,4471686
LRVGFDFM,LPHPPJUG,1850314
LRVGFDFM,LSOIUSXD,29523
LRVGFDFM,OGAFEHLU,11112
LRVGFDFM,OKMBFVKS,271050
LRVGFDFM,OXKURKXR,153124
LRVGFDFM,PYZMVUWD,0
LRVGFDFM,QRKRBYJL,2742112
LRVGFDFM,QVLMOEYE,977040
LRVGFDFM,RAWUKQMJ,3086606
LRVGFDFM,RCBZUSIM,41382
LRVGFDFM,RJGPVEXX,353037
LRVGFDFM,ROACSLMG,2446285
LRVGFDFM,SAHWCZNH,1610704
LRVGFDFM,SDWAYPIK,5082774
LRVGFDFM,SUOYXCHP,0
LRVGFDFM,UGEQLMXM,141811
LRVGFDFM,UXSPKBJR,225721
LRVGFDFM,VBYCLTYZ,512721
LRVGFDFM,VUAFAIYJ,245843
LRVGFDFM,VWMBASNE,132427
LRVGFDFM,WBLJNPZQ,87108
LRVGFDFM,WQMVCOEM,383806
LRVGFDFM,XIIEJNEE,1652
LRVGFDFM,XUOIQPFL,1937917
LRVGFDFM,ZGJXVMNI,2723295
LRVGFDFM,ZKENOUDA,608590
LSOIUSXD,AANGBULD,444385
LSOIUSXD,AXULOHBQ,37352
LSOIUSXD,CCLHWFWF,21550593
LSOIUSXD,DBWLZWNK,975720
LSOIUSXD,DEWLVASR,477530
LSOIUSXD,DUCMGGNW,684309
LSOIUSXD,ELQGMQWE,744426
LSOIUSXD,FCYBOAXC,106624527
LSOIUSXD,GYHKIVQT,29055497
LSOIUSXD,KJNSOAHR,22869375
LSOIUSXD,LRVGFDFM,129160892
LSOIUSXD,LTOYKIML,409238
LSOIUSXD,MIRCVAMV,87567
LSOIUSXD,OGAFEHLU,8211
LSOIUSXD,OKMBFVKS,950341
LSOIUSXD,PYZMVUWD,2
LSOIUSXD,QJQJSWFU,133266
LSOIUSXD,QVLMOEYE,893689
LSOIUSXD,RAWUKQMJ,3115679
LSOIUSXD,UGEQLMXM,149392
LSOIUSXD,UIFPPCLR,192775
LSOIUSXD,VUAFAIYJ,226251
LSOIUSXD,VWMBASNE,124327
LSOIUSXD,WBLJNPZQ,49023
LSOIUSXD,XIPPENFQ,178457
LSOIUSXD,XUOIQPFL,1818428
LSOIUSXD,ZKENOUDA,613758
LTOYKIML,AANGBULD,455017
LTOYKIML,APQGTRMF,225782
LTOYKIML,BLANHGYY,137
LTOYKIML,CCLHWFWF,11595249
LTOYKIML,DEWLVASR,664450
LTOYKIML,FTSVTTSR,218532
LTOYKIML,FWUCPMMW,27258
LTOYKIML,JPBRUTWP,4243634
LTOYKIML,JSLXRQOK,1868630605
LTOYKIML,LLHREMKS,51199
LTOYKIML,LSOIUSXD,38984
LTOYKIML,MBSBZBXA,3852183
LTOYKIML,NAQIHUKZ,1980
LTOYKIML,OKMBFVKS,977952
LTOYKIML,OXKURKXR,143974
LTOYKIML,PYZMVUWD,0
LTOYKIML,QVLMOEYE,867154
LTOYKIML,ROACSLMG,2444832
LTOYKIML,SAAYMURU,9407
LTOYKIML,STZDBITS,28500610
LTOYKIML,VUAFAIYJ,237726
LTOYKIML,WHPUAOID,26724
LTOYKIML,XIIEJNEE,1505
LTOYKIML,ZCELVYQU,32176103
LUENUFGA,ATLDMDBO,35993129
LUENUFGA,AXULOHBQ,41942
LUENUFGA,BJALXPFS,275856
LUENUFGA,BTMOEMEP,8265519
LUENUFGA,BUZIIBYG,15494123
LUENUFGA,DDEXPPXU,11340
LUENUFGA,DJBLNPNC,0
LUENUFGA,DNMPSKTB,4495582
LUENUFGA,EVBVXETX,6282506
LUENUFGA,FQCLOEXA,1627319
LUENUFGA,GYHKIVQT,26242572
LUENUFGA,JSLXRQOK,2656222297
LUENUFGA,KAGJCHMR,816
LUENUFGA,KEUWZRKO,199419
LUENUFGA,KJNSOAHR,28638434
LUENUFGA,LPHPPJUG,1843554
LUENUFGA,MIRCVAMV,71399
LUENUFGA,NZKBIBNU,238049
LUENUFGA,OXKURKXR,140746
LUENUFGA,QRKRBYJL,2775407
LUENUFGA,RAWUKQMJ,2480106
LUENUFGA,RJGPVEXX,341188
LUENUFGA,SAHWCZNH,1614964
LUENUFGA,UGEQLMXM,228682
LUENUFGA,UXSPKBJR,223436
LUENUFGA,VWMBASNE,126081
LUENUFGA,WBLJNPZQ,103498
LUENUFGA,WPQXWHYO,19148889
LUENUFGA,WQMVCOEM,173172
LUENUFGA,XIFHSOWQ,72776
LUENUFGA,XIPPENFQ,112013
LUENUFGA,ZGJXVMNI,2515933
LUENUFGA,ZKENOUDA,217537
LUENUFGA,ZXERAXWP,420112
MBSBZBXA,DEWLVASR,914875
MBSBZBXA,DNMPSKTB,4451577
MBSBZBXA,FCYBOAXC,113613132
MBSBZBXA,FTSVTTSR,252803
MBSBZBXA,HCDTGMST,316533
MBSBZBXA,IGDVVKUD,65
MBSBZBXA,JERHKLYW,15587
MBSBZBXA,NAQIHUKZ,615
MBSBZBXA,OJIFIHMZ,3176891
MBSBZBXA,QJQJSWFU,98794
MBSBZBXA,QVLMOEYE,861250
MBSBZBXA,RAWUKQMJ,2484801
MBSBZBXA,SAAYMURU,18158
MBSBZBXA,VBYCLTYZ,767567
MBSBZBXA,ZKENOUDA,211499
MIRCVAMV,AANGBULD,459301
MIRCVAMV,CCLHWFWF,16724163
MIRCVAMV,DBWLZWNK,254869
MIRCVAMV,DDEXPPXU,15342
MIRCVAMV,DEWLVASR,876743
MIRCVAMV,DJBLNPNC,282
MIRCVAMV,DUCMGGNW,729143
MIRCVAMV,FRHNWLNI,603144
