leading_item_id,following_item_id,value
HXYSSRXE,KEUWZRKO,9073
HXYSSRXE,NZKBIBNU,3630
HXYSSRXE,OGAFEHLU,11512
HXYSSRXE,OKMBFVKS,0
HXYSSRXE,PYZMVUWD,8265
HXYSSRXE,QJQJSWFU,7825
HXYSSRXE,RAWUKQMJ,13416
HXYSSRXE,RJGPVEXX,54694
HXYSSRXE,UGEQLMXM,382
HXYSSRXE,UIFPPCLR,2865
HXYSSRXE,WPQXWHYO,40529
HXYSSRXE,XIFHSOWQ,9301
HXYSSRXE,XIPPENFQ,45843
HXYSSRXE,XUOIQPFL,2827
HXYSSRXE,YSYHGLQK,0
HXYSSRXE,ZGJXVMNI,50739
HXYSSRXE,ZKENOUDA,7478
HXYSSRXE,ZXERAXWP,0
IGDVVKUD,BJALXPFS,0
IGDVVKUD,BTMOEMEP,20240
IGDVVKUD,CCLHWFWF,10801
IGDVVKUD,DBWLZWNK,6786
IGDVVKUD,DUCMGGNW,392
IGDVVKUD,MIRCVAMV,24310
IGDVVKUD,SNHYOVBM,20786
IGDVVKUD,STZDBITS,15708
IGDVVKUD,VBYCLTYZ,2336
IGDVVKUD,ZXERAXWP,8140
JBVHSUWY,AANGBULD,23561
JBVHSUWY,DBWLZWNK,2474
JBVHSUWY,DEWLVASR,13211
JBVHSUWY,ELQGMQWE,45916
JBVHSUWY,EVBVXETX,43442
JBVHSUWY,FCYBOAXC,45916
JBVHSUWY,FDXPMYGF,21130
JBVHSUWY,FITUEHWN,20786
JBVHSUWY,FQCLOEXA,20849
JBVHSUWY,FRHNWLNI,23032
JBVHSUWY,GYHKIVQT,17627
JBVHSUWY,JSLXRQOK,5572
JBVHSUWY,KJNSOAHR,17342
JBVHSUWY,LUENUFGA,748
JBVHSUWY,NZKBIBNU,7617
JBVHSUWY,OGAFEHLU,0
JBVHSUWY,OKMBFVKS,17715
JBVHSUWY,PYZMVUWD,634
JBVHSUWY,QKXNTIIB,3936
JBVHSUWY,QVLMOEYE,0
JBVHSUWY,SNHYOVBM,0
JBVHSUWY,SUOYXCHP,6178
JBVHSUWY,TGOELCAG,26763
JBVHSUWY,VBYCLTYZ,14786
JBVHSUWY,VMAQSTJE,17715
JBVHSUWY,WPQXWHYO,6536
JBVHSUWY,XIFHSOWQ,20031
JBVHSUWY,XUOIQPFL,584
JBVHSUWY,ZGJXVMNI,12654
JBVHSUWY,ZKENOUDA,46021
JERHKLYW,AANGBULD,16605
JERHKLYW,IGDVVKUD,17004
JERHKLYW,JPBRUTWP,4810
JERHKLYW,LLHREMKS,956
JERHKLYW,LSOIUSXD,43424
JERHKLYW,LTOYKIML,5141
JERHKLYW,NAQIHUKZ,1836
JERHKLYW,OJIFIHMZ,10262
JERHKLYW,TGOELCAG,9534
JERHKLYW,UIFPPCLR,18835
JERHKLYW,VUAFAIYJ,10949
JERHKLYW,ZCELVYQU,4939
JPBRUTWP,AANGBULD,0
JPBRUTWP,AXULOHBQ,0
JPBRUTWP,BEZYMBBT,9183
JPBRUTWP,BLANHGYY,11034
JPBRUTWP,BSRMSVTC,4845
JPBRUTWP,BTMOEMEP,7610
JPBRUTWP,DEWLVASR,2656
JPBRUTWP,DNMPSKTB,19085
JPBRUTWP,DUCMGGNW,11446
JPBRUTWP,ELQGMQWE,1213
JPBRUTWP,EVBVXETX,5709
JPBRUTWP,FDXPMYGF,3484
JPBRUTWP,FITUEHWN,11789
JPBRUTWP,FQCLOEXA,59177
JPBRUTWP,FTSVTTSR,0
JPBRUTWP,GYHKIVQT,2627
JPBRUTWP,HCDTGMST,6160
JPBRUTWP,HXYSSRXE,4135
JPBRUTWP,JBVHSUWY,1388
JPBRUTWP,KAGJCHMR,63724
JPBRUTWP,LPHPPJUG,3984
JPBRUTWP,LSOIUSXD,1615
JPBRUTWP,LUENUFGA,15640
JPBRUTWP,NAQIHUKZ,8212
JPBRUTWP,NZKBIBNU,12147
JPBRUTWP,OGAFEHLU,0
JPBRUTWP,OKMBFVKS,1950
JPBRUTWP,PYZMVUWD,472
JPBRUTWP,QJQJSWFU,9839
JPBRUTWP,QRKRBYJL,1099
JPBRUTWP,QVLMOEYE,0
JPBRUTWP,RAWUKQMJ,10111
JPBRUTWP,RCBZUSIM,8986
JPBRUTWP,RJGPVEXX,1555
JPBRUTWP,ROACSLMG,0
JPBRUTWP,SDWAYPIK,450
JPBRUTWP,TGOELCAG,9213
JPBRUTWP,UGEQLMXM,0
JPBRUTWP,UXSPKBJR,11688
JPBRUTWP,VBYCLTYZ,8316
JPBRUTWP,VMAQSTJE,16093
JPBRUTWP,WBLJNPZQ,1122
JPBRUTWP,WPQXWHYO,0
JPBRUTWP,WQMVCOEM,0
JPBRUTWP,XUOIQPFL,998
JPBRUTWP,ZGJXVMNI,47766
JPBRUTWP,ZKENOUDA,0
JSLXRQOK,ATLDMDBO,1280
JSLXRQOK,BUZIIBYG,9761
JSLXRQOK,DNMPSKTB,14562
JSLXRQOK,GYHKIVQT,14343
JSLXRQOK,IGDVVKUD,30580
JSLXRQOK,LUENUFGA,3684
JSLXRQOK,NZKBIBNU,28521
JSLXRQOK,OGAFEHLU,1352
JSLXRQOK,QKXNTIIB,1620
JSLXRQOK,RJGPVEXX,14031
JSLXRQOK,SAHWCZNH,9480
JSLXRQOK,UGEQLMXM,990
JSLXRQOK,UQYUIVVR,4624
JSLXRQOK,UXSPKBJR,8454
JSLXRQOK,VBYCLTYZ,14005
JSLXRQOK,VMAQSTJE,11739
JSLXRQOK,XIFHSOWQ,15481
JSLXRQOK,ZKENOUDA,21915
KAGJCHMR,BEZYMBBT,11226
KAGJCHMR,BLANHGYY,20481
KAGJCHMR,BUZIIBYG,15920
KAGJCHMR,CCLHWFWF,13496
KAGJCHMR,DNMPSKTB,50522
KAGJCHMR,ELQGMQWE,92
KAGJCHMR,FCYBOAXC,1516
KAGJCHMR,FDXPMYGF,12707
KAGJCHMR,FITUEHWN,2891
KAGJCHMR,FQCLOEXA,1125
KAGJCHMR,FTSVTTSR,14343
KAGJCHMR,GYHKIVQT,11754
KAGJCHMR,HXYSSRXE,0
KAGJCHMR,JPBRUTWP,31833
KAGJCHMR,KJNSOAHR,0
KAGJCHMR,OGAFEHLU,92886
KAGJCHMR,OJIFIHMZ,1078
KAGJCHMR,OKMBFVKS,26606
KAGJCHMR,QJQJSWFU,26606
KAGJCHMR,QKXNTIIB,22342
KAGJCHMR,QRKRBYJL,0
KAGJCHMR,QVLMOEYE,21109
KAGJCHMR,RAWUKQMJ,29858
KAGJCHMR,RCBZUSIM,19075
KAGJCHMR,RJGPVEXX,4609
KAGJCHMR,ROACSLMG,17838
KAGJCHMR,SDWAYPIK,24769
KAGJCHMR,UGEQLMXM,50609
KAGJCHMR,UIFPPCLR,21595
KAGJCHMR,UQYUIVVR,1881
KAGJCHMR,UXSPKBJR,18919
KAGJCHMR,VMAQSTJE,25015
KAGJCHMR,VWMBASNE,11132
KAGJCHMR,WBLJNPZQ,13633
KAGJCHMR,WPQXWHYO,24185
KAGJCHMR,WQMVCOEM,0
KAGJCHMR,XMKRPGLB,331
KAGJCHMR,XUOIQPFL,9598
KAGJCHMR,ZKENOUDA,636
KEUWZRKO,AANGBULD,588
KEUWZRKO,AXULOHBQ,0
KEUWZRKO,BSRMSVTC,16605
KEUWZRKO,DNMPSKTB,27331
KEUWZRKO,EVBVXETX,13624
KEUWZRKO,FQCLOEXA,17150
KEUWZRKO,FRHNWLNI,17772
KEUWZRKO,HCDTGMST,22741
KEUWZRKO,HXYSSRXE,26503
KEUWZRKO,IGDVVKUD,13647
KEUWZRKO,JPBRUTWP,68291
KEUWZRKO,KAGJCHMR,1343
KEUWZRKO,MBSBZBXA,8894
KEUWZRKO,MIRCVAMV,11304
KEUWZRKO,NAQIHUKZ,9649
KEUWZRKO,NZKBIBNU,2269
KEUWZRKO,OGAFEHLU,21064
KEUWZRKO,OKMBFVKS,29858
KEUWZRKO,PYZMVUWD,29481
KEUWZRKO,QVLMOEYE,37981
KEUWZRKO,RJGPVEXX,15963
KEUWZRKO,SDWAYPIK,4898
KEUWZRKO,SNHYOVBM,0
KEUWZRKO,TGOELCAG,2798
KEUWZRKO,UGEQLMXM,21517
KEUWZRKO,UXSPKBJR,11688
KEUWZRKO,WPQXWHYO,0
KEUWZRKO,XIFHSOWQ,6210
KEUWZRKO,XUOIQPFL,21491
KEUWZRKO,ZGJXVMNI,879
KEUWZRKO,ZKENOUDA,82
KJNSOAHR,AHMDUILJ,2399
KJNSOAHR,BLANHGYY,6426
KJNSOAHR,BTMOEMEP,5799
KJNSOAHR,DBWLZWNK,0
KJNSOAHR,ELQGMQWE,7216
KJNSOAHR,EVBVXETX,7910
KJNSOAHR,FWUCPMMW,0
KJNSOAHR,GYHKIVQT,12199
KJNSOAHR,LUENUFGA,0
KJNSOAHR,OKMBFVKS,7690
KJNSOAHR,UQYUIVVR,4343
KJNSOAHR,VMAQSTJE,13521
KJNSOAHR,XIIEJNEE,5190
KJNSOAHR,XMKRPGLB,0
KJNSOAHR,XUOIQPFL,2617
KJNSOAHR,YSYHGLQK,36850
KJNSOAHR,ZKENOUDA,40523
KJNSOAHR,ZXERAXWP,9008
LLHREMKS,AANGBULD,36210
LLHREMKS,BJALXPFS,0
LLHREMKS,BLANHGYY,1069
LLHREMKS,ELQGMQWE,0
LLHREMKS,FQCLOEXA,12852
LLHREMKS,FTSVTTSR,48
LLHREMKS,FWUCPMMW,1153
LLHREMKS,HXYSSRXE,2028
LLHREMKS,KAGJCHMR,0
LLHREMKS,MIRCVAMV,7415
LLHREMKS,PYZMVUWD,17503
LLHREMKS,ROACSLMG,12969
LLHREMKS,UGEQLMXM,9985
LLHREMKS,VUAFAIYJ,0
LLHREMKS,WBLJNPZQ,0
LLHREMKS,WPQXWHYO,31303
LLHREMKS,XIPPENFQ,9414
LLHREMKS,ZXERAXWP,7779
LPHPPJUG,AHMDUILJ,10868
LPHPPJUG,AXULOHBQ,0
LPHPPJUG,BJALXPFS,7391
LPHPPJUG,BSRMSVTC,2286
LPHPPJUG,DNMPSKTB,37615
LPHPPJUG,EVBVXETX,1351
LPHPPJUG,FITUEHWN,14251
LPHPPJUG,FQCLOEXA,10966
LPHPPJUG,GYHKIVQT,516
LPHPPJUG,HXYSSRXE,14594
LPHPPJUG,KAGJCHMR,11324
LPHPPJUG,KJNSOAHR,0
LPHPPJUG,LUENUFGA,0
LPHPPJUG,NZKBIBNU,10481
LPHPPJUG,PYZMVUWD,0
LPHPPJUG,QKXNTIIB,0
LPHPPJUG,RAWUKQMJ,3870
LPHPPJUG,SAAYMURU,9941
LPHPPJUG,SDWAYPIK,35986
LPHPPJUG,SUOYXCHP,0
LPHPPJUG,UIFPPCLR,5676
LPHPPJUG,UQYUIVVR,0
LPHPPJUG,VMAQSTJE,2026
LPHPPJUG,VWMBASNE,0
LPHPPJUG,WHPUAOID,1527
LPHPPJUG,WPQXWHYO,1494
LPHPPJUG,XIFHSOWQ,52481
LPHPPJUG,XIPPENFQ,0
LPHPPJUG,ZKENOUDA,17803
LPHPPJUG,ZXERAXWP,126
LRVGFDFM,APQGTRMF,1333
LRVGFDFM,ATLDMDBO,13624
LRVGFDFM,BLANHGYY,9231
LRVGFDFM,BTMOEMEP,0
LRVGFDFM,CCLHWFWF,190
LRVGFDFM,DUCMGGNW,12043
LRVGFDFM,FCYBOAXC,69803
LRVGFDFM,FRHNWLNI,732
LRVGFDFM,FTSVTTSR,6536
LRVGFDFM,GYHKIVQT,5449
LRVGFDFM,HCDTGMST,0
LRVGFDFM,HXYSSRXE,707
LRVGFDFM,JBVHSUWY,10158
LRVGFDFM,JERHKLYW,1326
LRVGFDFM,JPBRUTWP,10645
LRVGFDFM,LLHREMKS,0
LRVGFDFM,LSOIUSXD,418
LRVGFDFM,QJQJSWFU,0
LRVGFDFM,QVLMOEYE,325
LRVGFDFM,RCBZUSIM,1077
LRVGFDFM,SAAYMURU,8249
LRVGFDFM,SDWAYPIK,0
LRVGFDFM,UQYUIVVR,0
LRVGFDFM,VBYCLTYZ,6420
LRVGFDFM,VUAFAIYJ,688
LRVGFDFM,VWMBASNE,10066
LRVGFDFM,WBLJNPZQ,2749
LRVGFDFM,WQMVCOEM,0
LRVGFDFM,XIPPENFQ,0
LRVGFDFM,XUOIQPFL,0
LRVGFDFM,ZXERAXWP,11226
LSOIUSXD,ATLDMDBO,853
LSOIUSXD,AXULOHBQ,9880
LSOIUSXD,BJALXPFS,4808
LSOIUSXD,BLANHGYY,74458
LSOIUSXD,BSRMSVTC,145
LSOIUSXD,CCLHWFWF,36711
LSOIUSXD,DUCMGGNW,9679
LSOIUSXD,EVBVXETX,11785
LSOIUSXD,FCYBOAXC,16992
LSOIUSXD,FITUEHWN,21134
LSOIUSXD,FTSVTTSR,0
LSOIUSXD,FWUCPMMW,67818
LSOIUSXD,HCDTGMST,566
LSOIUSXD,HXYSSRXE,65439
LSOIUSXD,LLHREMKS,61033
LSOIUSXD,LRVGFDFM,1585
LSOIUSXD,LUENUFGA,1959
LSOIUSXD,NZKBIBNU,47311
LSOIUSXD,QRKRBYJL,934
LSOIUSXD,QVLMOEYE,21130
LSOIUSXD,SAAYMURU,0
LSOIUSXD,SUOYXCHP,9260
LSOIUSXD,VUAFAIYJ,419
LSOIUSXD,VWMBASNE,17386
LSOIUSXD,WBLJNPZQ,2151
LSOIUSXD,XIFHSOWQ,0
LSOIUSXD,XIPPENFQ,9664
LSOIUSXD,ZKENOUDA,1654
LTOYKIML,APQGTRMF,4522
LTOYKIML,CCLHWFWF,1379
LTOYKIML,DDEXPPXU,276
LTOYKIML,JSLXRQOK,5586
LTOYKIML,MBSBZBXA,0
LTOYKIML,NAQIHUKZ,18313
LTOYKIML,OJIFIHMZ,372
LTOYKIML,SDWAYPIK,8835
LTOYKIML,STZDBITS,9620
LTOYKIML,TGOELCAG,0
LTOYKIML,UXSPKBJR,4815
LTOYKIML,VUAFAIYJ,0
LTOYKIML,WBLJNPZQ,10075
LTOYKIML,ZCELVYQU,1144
LUENUFGA,AANGBULD,0
LUENUFGA,AHMDUILJ,1005
LUENUFGA,AXULOHBQ,57533
LUENUFGA,BJALXPFS,56507
LUENUFGA,BSRMSVTC,0
LUENUFGA,DNMPSKTB,51460
LUENUFGA,EVBVXETX,2498
LUENUFGA,FDXPMYGF,4845
LUENUFGA,FITUEHWN,15437
LUENUFGA,FQCLOEXA,0
LUENUFGA,FTSVTTSR,5844
LUENUFGA,GYHKIVQT,7530
LUENUFGA,HXYSSRXE,0
LUENUFGA,IGDVVKUD,47943
LUENUFGA,JBVHSUWY,0
LUENUFGA,LPHPPJUG,584
LUENUFGA,LSOIUSXD,0
LUENUFGA,MIRCVAMV,10084
LUENUFGA,NZKBIBNU,5668
LUENUFGA,OJIFIHMZ,10403
LUENUFGA,PYZMVUWD,6754
LUENUFGA,QJQJSWFU,2112
LUENUFGA,QVLMOEYE,6161
LUENUFGA,RJGPVEXX,166
LUENUFGA,SAHWCZNH,4558
LUENUFGA,UGEQLMXM,39321
LUENUFGA,VMAQSTJE,11009
LUENUFGA,VWMBASNE,8835
LUENUFGA,WBLJNPZQ,1748
LUENUFGA,WPQXWHYO,6012
LUENUFGA,XIFHSOWQ,58493
LUENUFGA,XIPPENFQ,530
LUENUFGA,XMKRPGLB,0
LUENUFGA,YSYHGLQK,7736
LUENUFGA,ZCELVYQU,0
LUENUFGA,ZGJXVMNI,1363
LUENUFGA,ZKENOUDA,1374
LUENUFGA,ZXERAXWP,119
MBSBZBXA,BEZYMBBT,29577
MBSBZBXA,DNMPSKTB,0
MBSBZBXA,DUCMGGNW,36315
MBSBZBXA,FTSVTTSR,0
MBSBZBXA,QVLMOEYE,0
MBSBZBXA,RAWUKQMJ,0
MBSBZBXA,RCBZUSIM,37145
MBSBZBXA,SUOYXCHP,2423
MBSBZBXA,UXSPKBJR,9213
MBSBZBXA,VBYCLTYZ,0
MBSBZBXA,ZKENOUDA,0
MIRCVAMV,AANGBULD,1167
MIRCVAMV,BSRMSVTC,43424
MIRCVAMV,BTMOEMEP,23561
MIRCVAMV,DBWLZWNK,0
MIRCVAMV,DJBLNPNC,0
MIRCVAMV,FITUEHWN,1887
MIRCVAMV,FRHNWLNI,392
MIRCVAMV,JBVHSUWY,74838
MIRCVAMV,LPHPPJUG,1251
MIRCVAMV,LRVGFDFM,0
MIRCVAMV,NAQIHUKZ,0
MIRCVAMV,OXKURKXR,16795
MIRCVAMV,PYZMVUWD,5141
MIRCVAMV,SAHWCZNH,19186
MIRCVAMV,SDWAYPIK,12156
MIRCVAMV,WHPUAOID,0
NAQIHUKZ,AHMDUILJ,40147
NAQIHUKZ,FITUEHWN,5894
NAQIHUKZ,JERHKLYW,12327
NAQIHUKZ,JSLXRQOK,10448
NAQIHUKZ,LRVGFDFM,38
NAQIHUKZ,LSOIUSXD,14880
NAQIHUKZ,MBSBZBXA,6619
NAQIHUKZ,OGAFEHLU,0
NAQIHUKZ,OKMBFVKS,16473
NAQIHUKZ,STZDBITS,3994
NAQIHUKZ,UGEQLMXM,92
NAQIHUKZ,UQYUIVVR,956
NAQIHUKZ,VBYCLTYZ,539
NAQIHUKZ,VMAQSTJE,38799
NAQIHUKZ,VUAFAIYJ,0
NAQIHUKZ,VWMBASNE,17179
NAQIHUKZ,XMKRPGLB,13103
NZKBIBNU,AANGBULD,0
NZKBIBNU,AHMDUILJ,0
NZKBIBNU,BJALXPFS,0
NZKBIBNU,EVBVXETX,0
NZKBIBNU,FITUEHWN,7186
NZKBIBNU,FQCLOEXA,4264
NZKBIBNU,GKQIJYDH,1374
NZKBIBNU,KJNSOAHR,6918
NZKBIBNU,LLHREMKS,3112
NZKBIBNU,LRVGFDFM,0
NZKBIBNU,LSOIUSXD,11874
NZKBIBNU,LUENUFGA,52597
NZKBIBNU,PYZMVUWD,0
NZKBIBNU,QKXNTIIB,1682
NZKBIBNU,RJGPVEXX,14278
NZKBIBNU,SAHWCZNH,0
NZKBIBNU,UGEQLMXM,0
NZKBIBNU,UIFPPCLR,0
NZKBIBNU,VMAQSTJE,36315
NZKBIBNU,WHPUAOID,2797
NZKBIBNU,WPQXWHYO,452
NZKBIBNU,XIFHSOWQ,44262
NZKBIBNU,XMKRPGLB,1440
NZKBIBNU,YSYHGLQK,31528
NZKBIBNU,ZGJXVMNI,0
NZKBIBNU,ZXERAXWP,3548
OGAFEHLU,AHMDUILJ,9633
OGAFEHLU,BEZYMBBT,957
OGAFEHLU,BLANHGYY,4724
OGAFEHLU,BSRMSVTC,6576
OGAFEHLU,BTMOEMEP,1033
OGAFEHLU,BUZIIBYG,7928
OGAFEHLU,CCLHWFWF,1214
OGAFEHLU,DBWLZWNK,21600
OGAFEHLU,DNMPSKTB,1448
OGAFEHLU,FCYBOAXC,20004
OGAFEHLU,FDXPMYGF,15128
OGAFEHLU,FITUEHWN,63280
OGAFEHLU,FQCLOEXA,5141
OGAFEHLU,FTSVTTSR,8795
OGAFEHLU,FWUCPMMW,7561
OGAFEHLU,GYHKIVQT,0
OGAFEHLU,HXYSSRXE,536
OGAFEHLU,JBVHSUWY,13403
OGAFEHLU,JERHKLYW,4900
OGAFEHLU,JPBRUTWP,1625
OGAFEHLU,KJNSOAHR,45928
OGAFEHLU,LRVGFDFM,432
OGAFEHLU,LSOIUSXD,898
OGAFEHLU,NAQIHUKZ,21874
OGAFEHLU,OKMBFVKS,0
OGAFEHLU,PYZMVUWD,9838
OGAFEHLU,QRKRBYJL,11048
OGAFEHLU,QVLMOEYE,3029
OGAFEHLU,RAWUKQMJ,9194
OGAFEHLU,RCBZUSIM,233
OGAFEHLU,RJGPVEXX,20807
OGAFEHLU,ROACSLMG,1936
OGAFEHLU,UGEQLMXM,0
OGAFEHLU,UIFPPCLR,0
OGAFEHLU,UQYUIVVR,11216
OGAFEHLU,VBYCLTYZ,3583
OGAFEHLU,VMAQSTJE,9534
OGAFEHLU,VUAFAIYJ,65836
OGAFEHLU,VWMBASNE,3532
OGAFEHLU,WBLJNPZQ,1292
OGAFEHLU,XUOIQPFL,6506
OGAFEHLU,ZGJXVMNI,20004
OGAFEHLU,ZKENOUDA,15708
OJIFIHMZ,DBWLZWNK,0
OJIFIHMZ,EVBVXETX,3029
OJIFIHMZ,FCYBOAXC,0
OJIFIHMZ,FITUEHWN,0
OJIFIHMZ,MIRCVAMV,0
OJIFIHMZ,QJQJSWFU,0
OJIFIHMZ,QRKRBYJL,6878
OJIFIHMZ,WHPUAOID,15369
OJIFIHMZ,XIPPENFQ,3381
OJIFIHMZ,ZXERAXWP,9525
OKMBFVKS,AHMDUILJ,0
OKMBFVKS,BEZYMBBT,2861
OKMBFVKS,BSRMSVTC,5345
OKMBFVKS,BTMOEMEP,3411
OKMBFVKS,CCLHWFWF,10175
OKMBFVKS,DBWLZWNK,11783
OKMBFVKS,DEWLVASR,0
OKMBFVKS,FDXPMYGF,58996
OKMBFVKS,FITUEHWN,6124
OKMBFVKS,FQCLOEXA,57527
OKMBFVKS,FRHNWLNI,12848
OKMBFVKS,FWUCPMMW,1599
OKMBFVKS,GYHKIVQT,0
OKMBFVKS,HXYSSRXE,7736
OKMBFVKS,JPBRUTWP,11528
OKMBFVKS,JSLXRQOK,6012
OKMBFVKS,KJNSOAHR,0
OKMBFVKS,LLHREMKS,0
OKMBFVKS,LPHPPJUG,9684
OKMBFVKS,LSOIUSXD,18453
OKMBFVKS,LUENUFGA,13566
OKMBFVKS,OGAFEHLU,17886
OKMBFVKS,PYZMVUWD,3416
OKMBFVKS,QRKRBYJL,1946
OKMBFVKS,QVLMOEYE,0
OKMBFVKS,RAWUKQMJ,11703
OKMBFVKS,ROACSLMG,13622
OKMBFVKS,VMAQSTJE,11335
OKMBFVKS,VWMBASNE,9233
OKMBFVKS,WBLJNPZQ,333
OKMBFVKS,XMKRPGLB,424
OKMBFVKS,XUOIQPFL,7454
OKMBFVKS,ZGJXVMNI,0
OKMBFVKS,ZKENOUDA,5247
OKMBFVKS,ZXERAXWP,13009
OXKURKXR,AXULOHBQ,9987
OXKURKXR,BEZYMBBT,4587
OXKURKXR,DNMPSKTB,8290
OXKURKXR,ELQGMQWE,17035
OXKURKXR,FQCLOEXA,21915
OXKURKXR,FRHNWLNI,9908
OXKURKXR,GYHKIVQT,248
OXKURKXR,HCDTGMST,476
OXKURKXR,HXYSSRXE,23961
OXKURKXR,JPBRUTWP,7414
OXKURKXR,KAGJCHMR,16628
OXKURKXR,OKMBFVKS,0
OXKURKXR,QRKRBYJL,4970
OXKURKXR,QVLMOEYE,1340
OXKURKXR,RAWUKQMJ,141
OXKURKXR,RCBZUSIM,10433
OXKURKXR,STZDBITS,24464
OXKURKXR,UXSPKBJR,2947
OXKURKXR,VBYCLTYZ,2455
OXKURKXR,VMAQSTJE,0
OXKURKXR,ZXERAXWP,8203
PYZMVUWD,APQGTRMF,11727
PYZMVUWD,BEZYMBBT,4013
PYZMVUWD,BJALXPFS,19938
PYZMVUWD,DJBLNPNC,8383
PYZMVUWD,FWUCPMMW,7561
PYZMVUWD,JBVHSUWY,29858
PYZMVUWD,KJNSOAHR,14962
PYZMVUWD,LSOIUSXD,21407
PYZMVUWD,MBSBZBXA,1451
PYZMVUWD,OKMBFVKS,745
PYZMVUWD,STZDBITS,5772
PYZMVUWD,UGEQLMXM,11914
PYZMVUWD,UIFPPCLR,9624
PYZMVUWD,VUAFAIYJ,38467
PYZMVUWD,XIFHSOWQ,1206
PYZMVUWD,XIPPENFQ,5657
PYZMVUWD,XMKRPGLB,560
PYZMVUWD,XUOIQPFL,9716
PYZMVUWD,ZXERAXWP,10994
QJQJSWFU,BEZYMBBT,2105
QJQJSWFU,DBWLZWNK,8649
QJQJSWFU,DEWLVASR,77640
QJQJSWFU,ELQGMQWE,8131
QJQJSWFU,FCYBOAXC,6952
QJQJSWFU,FDXPMYGF,0
QJQJSWFU,FTSVTTSR,11222
QJQJSWFU,GKQIJYDH,0
QJQJSWFU,GYHKIVQT,3665
QJQJSWFU,KJNSOAHR,9657
QJQJSWFU,LLHREMKS,47931
QJQJSWFU,OXKURKXR,756
QJQJSWFU,QVLMOEYE,7344
QJQJSWFU,RAWUKQMJ,17133
QJQJSWFU,RCBZUSIM,0
QJQJSWFU,RJGPVEXX,0
QJQJSWFU,SUOYXCHP,13799
QJQJSWFU,VBYCLTYZ,691
QJQJSWFU,VMAQSTJE,9824
QJQJSWFU,WHPUAOID,6160
QJQJSWFU,WQMVCOEM,1020
QJQJSWFU,XUOIQPFL,0
QKXNTIIB,EVBVXETX,6160
QKXNTIIB,FDXPMYGF,0
QKXNTIIB,FTSVTTSR,4768
QKXNTIIB,HCDTGMST,10048
QKXNTIIB,JPBRUTWP,2399
QKXNTIIB,KAGJCHMR,1602
QKXNTIIB,LLHREMKS,0
QKXNTIIB,OGAFEHLU,7066
QKXNTIIB,ROACSLMG,44
QKXNTIIB,TGOELCAG,625
QKXNTIIB,UXSPKBJR,13211
QKXNTIIB,YSYHGLQK,0
QKXNTIIB,ZCELVYQU,292
QKXNTIIB,ZKENOUDA,9717
QRKRBYJL,AANGBULD,0
QRKRBYJL,AXULOHBQ,444
QRKRBYJL,BEZYMBBT,817
QRKRBYJL,BJALXPFS,7865
QRKRBYJL,BLANHGYY,0
QRKRBYJL,BSRMSVTC,0
QRKRBYJL,BTMOEMEP,11706
QRKRBYJL,DNMPSKTB,14919
QRKRBYJL,ELQGMQWE,0
QRKRBYJL,EVBVXETX,60759
QRKRBYJL,FDXPMYGF,47766
QRKRBYJL,FQCLOEXA,10493
QRKRBYJL,FRHNWLNI,8885
QRKRBYJL,FTSVTTSR,57200
QRKRBYJL,GYHKIVQT,20431
QRKRBYJL,HCDTGMST,0
QRKRBYJL,HXYSSRXE,1850
QRKRBYJL,JPBRUTWP,3304
QRKRBYJL,KAGJCHMR,0
QRKRBYJL,KJNSOAHR,6459
QRKRBYJL,LPHPPJUG,1213
QRKRBYJL,LRVGFDFM,8741
QRKRBYJL,LSOIUSXD,8823
QRKRBYJL,LUENUFGA,0
QRKRBYJL,NZKBIBNU,64589
QRKRBYJL,OGAFEHLU,16359
QRKRBYJL,OKMBFVKS,1372
QRKRBYJL,PYZMVUWD,0
QRKRBYJL,QVLMOEYE,20431
QRKRBYJL,RAWUKQMJ,597
QRKRBYJL,RCBZUSIM,1661
QRKRBYJL,RJGPVEXX,60362
QRKRBYJL,SDWAYPIK,0
QRKRBYJL,UGEQLMXM,9871
QRKRBYJL,VBYCLTYZ,239
QRKRBYJL,WBLJNPZQ,1123
QRKRBYJL,WPQXWHYO,2207
QRKRBYJL,WQMVCOEM,0
QRKRBYJL,XIFHSOWQ,254
QRKRBYJL,XUOIQPFL,0
QRKRBYJL,ZGJXVMNI,69418
QRKRBYJL,ZKENOUDA,0
QRKRBYJL,ZXERAXWP,17456
QVLMOEYE,AXULOHBQ,2574
QVLMOEYE,BEZYMBBT,7675
QVLMOEYE,BLANHGYY,0
QVLMOEYE,BSRMSVTC,0
QVLMOEYE,BTMOEMEP,2468
QVLMOEYE,DEWLVASR,6889
QVLMOEYE,DNMPSKTB,12466
QVLMOEYE,ELQGMQWE,0
QVLMOEYE,EVBVXETX,79189
QVLMOEYE,FDXPMYGF,83550
QVLMOEYE,FQCLOEXA,57939
QVLMOEYE,FRHNWLNI,12160
QVLMOEYE,FTSVTTSR,45760
QVLMOEYE,FWUCPMMW,10892
QVLMOEYE,GYHKIVQT,1633
QVLMOEYE,HCDTGMST,13431
QVLMOEYE,HXYSSRXE,13184
QVLMOEYE,JPBRUTWP,0
QVLMOEYE,KAGJCHMR,0
QVLMOEYE,KJNSOAHR,7066
QVLMOEYE,LPHPPJUG,46560
QVLMOEYE,LSOIUSXD,16981
QVLMOEYE,LUENUFGA,27923
